DIRECTORIO;SECUENCIA_P;ORDEN;ESTRATEGIAS;EST_RADIO;EST_TELEVISION;EST_PLATAFORMAS;EST_GUIAS;EST_VISITA;EST_LLAMADA;ESCUCHA_RADIO;P1077S7;P1077S8;P1075;P1077S21;P1077S22;P1077S23;CELULAR_INTELIGENTE;P5305;CELULAR
7335887;1;2;1;2;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7335887;1;3;1;1;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7335888;1;3;1;2;2;1;2;2;2;2;1;2;2;2;2;2;1;2;1
7335889;1;2;2; ; ; ; ; ; ;2;2;1;2;2;2;2;1;2;1
7335891;1;3;1;1;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1
7335894;1;2;1;1;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7335898;1;3;1;1;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7335903;1;3;1;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1
7335903;1;5;1;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1
7335903;1;6;1;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1
7335905;1;3;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7335905;1;4;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7335906;1;4;1;2;2;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7335910;1;3;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7335911;1;3;1;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1
7335921;1;4;2; ; ; ; ; ; ;2;2;2;2;2;2;2;1;2;1
7335921;1;5;2; ; ; ; ; ; ;2;2;2;2;2;2;2;1;2;1
7335925;1;5;1;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7335926;1;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;1;2;1
7335927;1;3;2; ; ; ; ; ; ;2;1;2;1;2;2;2;1;2;1
7335927;1;4;2; ; ; ; ; ; ;2;1;2;1;2;2;2;1;2;1
7335928;1;4;2; ; ; ; ; ; ;2;1;2;2;2;2;2;1;2;1
7335937;1;3;1;2;2;1;1;2;2;1;2;2;1;2;2;2;1;2;1
7335937;1;4;2; ; ; ; ; ; ;1;2;2;1;2;2;2;1;2;1
7335937;1;6;2; ; ; ; ; ; ;1;2;2;1;2;2;2;1;2;1
7335943;1;3;1;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1
7335944;1;3;2; ; ; ; ; ; ;1;2;1;2;2;2;2;1;2;1
7335944;1;4;1;2;1;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7335944;1;5;1;2;1;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7335947;1;3;1;2;2;1;2;2;2;2;1;2;2;2;2;2;1;2;1
7335947;1;4;1;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;1
7335948;1;3;2; ; ; ; ; ; ;2;1;2;2;2;2;2;1;2;1
7335949;1;4;1;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;1
7335949;1;5;1;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;1
7335954;1;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1
7335954;1;3;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1
7335954;1;4;1;2;2;2;1;2;2;2;2;1;2;2;2;2;1;2;1
7335958;1;4;1;2;2;1;2;2;2;1;1;2;2;2;2;2;1;2;1
7335958;1;5;1;2;2;1;2;2;2;1;1;2;2;2;2;2;1;2;1
7335958;1;6;1;2;2;2;1;2;2;1;1;2;2;2;2;2;1;2;1
7335958;1;7;2; ; ; ; ; ; ;1;1;2;2;2;2;2;1;2;1
7335965;1;4;1;2;2;2;1;2;2;1;1;2;2;2;2;2;1;2;1
7335967;1;2;1;2;2;2;1;2;2;1;2;1;2;2;2;2;1;2;1
7335967;1;3;1;2;2;2;1;2;2;1;2;1;2;2;2;2;1;2;1
7335968;1;3;1;2;2;2;1;2;2;2;2;1;2;2;2;2;1;2;1
7335973;1;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1
7335974;1;3;1;2;2;1;1;2;2;2;2;1;2;1;2;2;1;2;1
7335974;1;4;1;2;2;1;1;2;2;2;2;1;2;1;2;2;1;2;1
7335975;1;4;1;2;2;2;1;2;2;1;1;2;2;2;2;2;1;2;1
7335980;1;4;1;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;1
7335981;1;2;1;2;2;1;1;2;2;2;2;1;2;1;2;2;1;2;1
7335986;1;4;1;2;2;1;1;2;2;1;2;1;1;1;1;2;1;2;1
7335986;1;5;1;2;2;1;1;2;2;2;2;1;1;1;1;2;1;2;1
7335988;1;3;1;2;2;1;1;2;2;1;1;2;2;2;2;2;2;2;1
7335988;1;5;1;2;2;1;1;2;2;1;1;2;2;2;2;2;2;2;1
7335988;1;6;1;2;2;1;1;2;2;1;1;2;2;2;2;2;2;2;1
7335988;1;7;1;2;2;1;1;2;2;1;1;2;2;2;2;2;2;2;1
7335991;1;4;2; ; ; ; ; ; ;2;2;1;1;1;1;2;1;2;1
7335996;1;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;1;2;1
7335996;1;3;1;2;2;1;1;2;2;2;1;2;1;2;2;2;1;2;1
7335997;1;3;1;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1
7336000;1;4;1;2;2;1;1;2;2;1;1;2;1;2;2;2;1;2;1
7336007;1;2;1;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;1
7336007;1;3;1;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;1
7336008;1;4;2; ; ; ; ; ; ;2;1;2;1;2;2;2;1;2;1
7336010;1;3;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;2;1
7336011;1;3;2; ; ; ; ; ; ;2;2;1;1;2;2;2;1;2;1
7336012;1;3;1;2;2;1;1;2;2;2;2;1;1;2;1;2;1;2;1
7336015;1;2;1;2;2;1;1;2;2;2;2;1;1;2;1;2;1;2;1
7336016;1;3;2; ; ; ; ; ; ;2;2;1;1;2;2;2;1;2;1
7336016;1;4;1;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1
7336017;1;3;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;2;1
7336019;1;3;1;2;2;1;1;2;2;2;1;2;1;2;1;1;1;2;1
7336019;1;4;1;2;2;1;2;2;2;2;1;2;1;2;1;1;1;2;1
7336025;1;2;2; ; ; ; ; ; ;2;2;1;1;2;2;2;1;2;1
7336028;1;3;2; ; ; ; ; ; ;2;2;1;1;1;2;2;1;2;1
7336028;1;4;1;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;1
7336029;1;3;2; ; ; ; ; ; ;2;2;1;1;2;2;2;1;2;1
7336034;1;3;2; ; ; ; ; ; ;2;2;1;2;2;2;2;1;2;1
7336036;1;4;1;1;2;1;1;2;2;1;2;1;1;1;1;1;1;2;1
7336040;1;2;1;2;2;1;1;2;2;1;2;2;1;2;2;2;1;2;1
7336041;1;3;1;2;2;1;1;2;2;2;2;1;1;1;1;2;1;1;1
7336044;1;3;1;2;2;1;1;2;2;2;2;1;2;1;2;2;1;2;1
7336045;1;8;2; ; ; ; ; ; ;2;2;1;1;1;2;2;1;2;1
7336047;1;4;1;2;2;1;1;2;2;1;2;1;2;2;2;2;1;2;1
7336054;1;3;1;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;1
7336056;1;2;1;2;1;2;1;2;2;2;2;1;2;2;1;2;1;2;1
7336059;1;3;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7336061;1;3;1;2;1;1;1;2;2;2;2;1;1;1;1;2;1;2;1
7336062;1;3;1;2;2;1;1;2;2;1;2;1;1;2;1;2;1;2;1
7336064;1;3;1;2;2;1;1;2;2;1;2;1;1;1;2;2;1;2;1
7336064;1;4;1;2;2;1;1;2;2;1;2;1;1;1;2;2;1;2;1
7336064;1;5;2; ; ; ; ; ; ;1;2;1;1;1;2;2;1;2;1
7336067;1;2;1;2;2;1;1;2;2;2;1;1;1;1;2;2;1;2;1
7336072;1;3;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7336072;1;4;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7336072;1;5;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7336078;1;2;1;2;1;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7336078;1;3;1;1;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7336079;1;2;1;2;2;1;1;2;2;2;2;1;1;2;1;2;1;2;1
7336083;1;2;1;2;2;1;1;2;2;2;2;1;2;2;2;1;1;2;1
7336088;1;3;2; ; ; ; ; ; ;1;2;1;2;2;2;2;2;2;1
7336088;1;4;2; ; ; ; ; ; ;1;2;1;2;2;2;2;2;2;1
7336098;1;3;1;2;2;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7336111;1;3;2; ; ; ; ; ; ;1;1;2;1;2;2;2;2;2;1
7336112;1;3;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;2;1
7336114;1;2;1;2;2;1;2;2;2;1;2;1;1;2;2;2;1;2;1
7336115;1;6;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7336115;1;7;2; ; ; ; ; ; ;2;2;1;2;2;2;2;1;2;1
7336115;1;8;2; ; ; ; ; ; ;2;2;1;2;2;2;2;1;2;1
7336116;1;4;1;2;2;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7336117;1;4;2; ; ; ; ; ; ;1;2;1;1;2;2;2;1;2;1
7336119;1;3;1;2;2;1;1;2;2;1;1;2;1;2;2;2;1;2;1
7336119;1;4;1;2;2;1;1;2;2;1;1;2;1;2;2;2;1;2;1
7336121;1;3;1;2;2;1;1;2;2;1;2;1;1;1;2;2;1;2;1
7336123;1;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;1;2;1
7336127;1;2;1;2;2;2;1;2;2;1;2;1;2;2;2;2;2;2;1
7336127;1;3;2; ; ; ; ; ; ;1;2;1;2;2;2;2;2;2;1
7336132;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2
7336135;1;2;1;1;2;1;2;2;2;2;2;1;1;2;2;2;1;2;1
7336138;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2
7336140;1;3;2; ; ; ; ; ; ;2;2;2;1;2;2;2;1;2;1
7336144;1;2;2; ; ; ; ; ; ;1;1;2;2;2;2;2;1;2;1
7336145;1;3;2; ; ; ; ; ; ;2;2;1;1;2;2;2;1;2;1
7336147;1;3;2; ; ; ; ; ; ;1;1;2;2;2;2;2;2;2;1
7336147;1;4;2; ; ; ; ; ; ;1;1;2;2;2;2;2;2;2;1
7336147;1;5;1;2;2;1;1;2;2;1;1;2;2;2;2;2;2;2;1
7336148;1;4;1;2;2;1;1;2;2;1;2;1;2;2;2;2;2;2;1
7336154;1;3;1;2;2;1;1;2;2;1;2;1;2;2;2;2;1;2;1
7336154;1;4;1;2;2;2;1;2;2;1;2;1;2;2;2;2;1;2;1
7336156;1;3;1;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1
7336157;1;3;1;2;2;2;1;2;2;2;1;2;1;2;2;2;1;2;1
7336157;1;4;2; ; ; ; ; ; ;2;1;2;1;2;2;2;1;2;1
7336158;1;3;1;1;2;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7336158;1;4;1;1;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1
7336159;1;3;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7336162;1;3;1;2;2;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7336167;1;3;1;2;2;2;1;2;2;1;1;2;1;2;2;2;1;2;1
7336167;1;4;1;2;2;1;1;2;2;1;1;2;1;2;2;2;1;2;1
7336170;1;2;1;2;2;1;1;2;2;1;2;2;2;2;2;2;1;2;1
7336175;1;3;2; ; ; ; ; ; ;1;2;1;1;2;2;2;1;2;1
7336179;1;3;1;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1
7336185;1;3;1;2;2;1;1;2;2;1;1;2;1;2;2;2;1;2;1
7336185;1;4;1;2;2;1;1;2;2;1;1;2;1;2;2;2;1;2;1
7336187;1;3;1;2;2;1;1;2;2;1;2;1;1;2;1;2;1;2;1
7336187;1;4;2; ; ; ; ; ; ;1;2;1;1;2;1;2;1;2;1
7336188;1;2;1;2;2;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7336191;1;4;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7336191;1;5;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7336191;1;6;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7336193;1;3;1;2;2;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7336198;1;2;1;1;1;2;1;1;1;2;2;1;2;2;2;2;1;2;1
7336199;1;4;1;1;1;1;1;1;1;2;1;2;1;2;2;2;1;2;1
7336201;1;3;1;1;1;2;1;1;1;1;1;2;2;2;2;2;1;2;1
7336202;1;3;1;1;1;1;1;1;1;1;1;2;1;2;2;2;1;2;1
7336202;1;4;1;1;1;2;1;1;1;2;1;2;1;2;2;2;1;2;1
7336203;1;2;1;2;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7336207;1;3;1;1;1;2;1;1;1;2;2;1;1;2;2;2;1;2;1
7336208;1;2;1;1;1;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7336209;1;3;1;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7336209;1;4;1;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7336211;1;4;1;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;1
7336212;1;3;1;2;2;1;1;2;2;2;2;1;1;2;1;2;1;2;1
7336212;1;4;1;2;2;1;1;2;2;2;2;1;1;2;1;2;1;2;1
7336213;1;2;1;2;2;1;1;2;2;2;1;2;1;2;1;2;1;2;1
7336216;1;3;1;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1
7336217;1;3;1;1;1;1;1;2;2;2;2;1;1;2;2;2;1;2;1
7336217;1;4;1;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1
7336218;1;2;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7336218;1;4;1;1;1;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7336218;1;6;2; ; ; ; ; ; ;2;2;1;2;2;2;2;1;2;1
7336218;1;7;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7336219;1;4;1;2;1;1;1;2;2;1;2;1;1;2;1;2;1;2;1
7336222;1;3;1;2;1;1;1;2;2;2;2;1;1;2;1;2;1;2;1
7336223;1;4;1;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1
7336224;1;3;2; ; ; ; ; ; ;2;2;1;1;2;1;2;1;2;1
7336225;1;4;1;2;2;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7336227;1;3;1;2;2;1;1;2;2;2;2;1;2;2;1;2;1;2;1
7336230;1;3;1;2;2;1;1;2;2;1;2;1;1;1;1;2;1;2;1
7336233;1;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7336233;1;3;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7336233;1;4;2; ; ; ; ; ; ;2;1;2;2;2;2;2;1;2;1
7336234;1;3;1;2;2;1;1;2;2;1;2;1;1;2;1;2;1;2;1
7336237;1;3;1;2;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7336239;1;5;1;2;2;1;1;2;2;1;2;1;1;2;1;2;1;2;1
7336241;1;4;1;2;2;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7336241;1;5;1;2;2;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7336241;1;6;1;2;2;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7336242;1;3;1;2;2;1;1;2;2;1;2;2;1;2;2;2;1;2;1
7336243;1;4;1;2;2;2;1;2;2;1;1;2;2;2;2;2;1;2;1
7336244;1;4;1;2;2;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7336244;1;5;1;2;2;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7336251;1;2;2; ; ; ; ; ; ;1;1;2;2;2;1;2;1;2;1
7336260;1;3;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7336260;1;4;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7336265;1;3;1;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2;1
7336265;1;4;1;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2;1
7336266;1;3;1;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;1
7336266;1;4;1;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;1
7336270;1;2;1;2;2;1;1;1;1;2;1;2;2;1;2;2;2;2;1
7336270;1;3;1;2;2;1;1;1;1;2;1;2;2;1;2;2;2;2;1
7336280;1;3;1;2;2;1;1;1;1;2;2;1;1;1;1;2;1;2;1
7336281;1;5;1;1;1;1;1;2;2;2;2;1;1;1;2;2;1;2;1
7336282;1;3;1;2;2;1;1;2;2;1;2;1;1;1;1;2;1;2;1
7336282;1;4;1;2;2;1;1;1;1;2;2;1;1;1;1;2;1;2;1
7336283;1;4;1;2;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7336283;1;5;1;2;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7336285;1;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1
7336294;1;6;1;1;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1
7336296;1;3;1;2;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7336297;1;3;1;1;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7336298;1;3;2; ; ; ; ; ; ;1;1;2;2;2;2;1;1;2;1
7336302;1;3;1;2;2;1;1;2;1;1;2;1;2;2;2;2;1;2;1
7336304;1;4;1;2;2;1;1;2;2;1;1;2;1;2;2;2;1;2;1
7336307;1;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2
7336307;1;3;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2
7336314;1;3;1;1;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7336315;1;7;1;1;2;1;1;2;2;1;2;1;2;2;1;2;1;2;1
7336315;1;8;1;1;2;1;1;2;2;1;2;1;2;2;1;2;1;2;1
7336319;1;3;2; ; ; ; ; ; ;1;2;2;2;2;2;2;1;2;1
7336320;1;3;1;1;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7336320;1;4;1;1;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7336320;1;5;1;1;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7336323;1;3;1;1;1;2;1;2;2;2;2;1;2;2;2;2;1;2;1
7336325;1;5;1;2;2;1;2;2;2;1;2;1;2;2;2;2;1;2;1
7336326;1;3;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1
7336326;1;4;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1
7336328;1;3;1;2;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7336329;1;4;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7336329;1;5;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7336330;1;3;2; ; ; ; ; ; ;2;2;1;2;2;2;2;1;2;1
7336335;1;7;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7336335;1;8;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7336339;1;5;1;2;2;1;1;2;2;1;2;1;1;2;2;2;1;2;1
7336346;1;3;1;2;2;1;2;2;2;2;2;1;1;2;1;2;1;2;1
7336347;1;2;1;2;2;1;2;2;2;2;2;1;1;2;1;1;1;2;1
7336349;1;4;1;2;1;1;1;2;2;1;1;2;1;2;1;2;1;2;1
7336353;1;4;1;2;2;1;2;2;2;2;2;1;1;2;1;2;1;2;1
7336356;1;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;1;2;1
7336356;1;3;1;2;2;1;1;2;2;2;1;2;1;2;2;2;1;2;1
7336356;1;4;1;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1
7336357;1;2;1;1;2;1;1;2;1;2;1;2;2;2;2;2;1;2;1
7336359;1;5;1;2;1;1;1;2;2;2;1;2;1;2;1;2;1;2;1
7336360;1;3;1;2;2;1;1;2;2;1;1;2;1;2;1;2;1;2;1
7336361;1;4;1;2;2;2;1;2;2;2;2;1;1;2;1;2;1;2;1
7336361;1;5;2; ; ; ; ; ; ;2;2;1;1;2;1;2;1;2;1
7336361;1;8;1;2;2;2;1;2;2;1;2;1;1;2;1;2;1;2;1
7336361;1;9;2; ; ; ; ; ; ;2;2;1;1;2;1;2;1;2;1
7336362;1;4;1;2;2;1;1;2;2;1;2;1;1;2;1;2;1;2;1
7336369;1;3;1;2;1;1;1;2;2;2;1;2;1;2;2;1;1;2;1
7336371;1;3;1;2;2;1;1;2;2;1;2;1;2;2;2;2;1;2;1
7336371;1;4;1;2;2;1;1;2;2;1;2;1;2;2;2;2;1;2;1
7336376;1;3;1;2;2;1;1;2;2;2;2;1;1;2;1;2;1;2;1
7336376;1;4;1;2;2;1;1;2;2;2;2;1;1;2;1;2;1;2;1
7336381;1;3;1;2;1;1;1;2;2;1;2;1;2;2;2;2;1;2;1
7336386;1;3;1;2;1;1;1;2;2;1;2;1;1;2;1;2;1;2;1
7336388;1;6;1;2;2;1;1;2;2;2;1;2;1;1;1;2;1;2;1
7336394;1;4;2; ; ; ; ; ; ;1;2;1;1;1;1;2;1;1;1
7336397;1;3;1;2;2;1;2;2;2;2;2;1;1;2;1;2;1;2;1
7336403;1;3;1;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1
7336403;1;4;2; ; ; ; ; ; ;2;2;1;1;2;2;2;1;2;1
7336403;1;5;1;1;1;1;1;2;2;2;2;1;1;2;2;2;1;2;1
7336409;1;3;1;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;1
7336412;1;5;2; ; ; ; ; ; ;2;1;2;1;2;2;2;1;2;1
7336414;1;3;1;2;2;1;2;2;2;1;1;2;1;1;2;2;1;2;1
7336419;1;2;1;2;2;1;1;2;2;2;1;2;1;1;2;2;1;2;1
7336420;1;4;2; ; ; ; ; ; ;1;1;1;1;1;1;2;1;1;1
7336422;1;5;2; ; ; ; ; ; ;2;2;1;1;1;1;2;1;2;1
7336427;1;4;1;2;2;1;2;2;2;2;2;1;1;2;1;2;1;1;1
7336433;1;3;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1
7336440;1;2;1;2;1;1;1;2;2;1;1;2;1;2;2;2;1;2;1
7336441;1;3;2; ; ; ; ; ; ;2;1;2;1;2;2;2;1;2;1
7336444;1;3;1;2;2;1;1;2;2;2;1;2;1;2;1;2;1;2;1
7336444;1;4;1;2;2;1;1;2;2;2;1;2;1;2;1;2;1;2;1
7336446;1;4;1;2;2;1;1;2;2;1;1;1;1;2;1;2;1;2;1
7336448;1;3;1;2;2;1;1;2;2;1;1;2;1;2;1;2;1;2;1
7336448;1;4;2; ; ; ; ; ; ;1;1;2;1;2;1;2;1;2;1
7336452;1;3;2; ; ; ; ; ; ;2;1;2;1;2;2;2;1;2;1
7336452;1;4;1;2;2;1;1;2;2;2;1;2;1;2;2;2;1;2;1
7336454;1;2;1;2;2;1;1;2;2;1;2;1;2;2;2;2;1;2;1
7336455;1;3;1;2;2;1;1;2;2;1;1;2;2;2;2;2;2;2;1
7336458;1;4;1;2;2;1;1;2;2;1;1;2;1;2;2;2;1;2;1
7336460;1;4;1;2;2;1;1;2;2;1;2;2;2;2;2;2;1;2;1
7336462;1;2;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1
7336462;1;3;2; ; ; ; ; ; ;2;2;2;2;2;2;2;2;2;1
7336468;1;3;1;2;2;1;1;1;1;1;1;2;2;2;2;2;1;2;1
7336468;1;4;1;2;2;1;1;1;1;1;1;2;2;2;2;2;1;2;1
7336468;1;5;1;2;2;1;1;1;1;1;1;2;2;2;2;2;1;2;1
7336469;1;3;1;2;2;1;1;1;1;1;1;2;1;2;2;2;1;2;1
7336469;1;4;1;2;2;1;1;1;1;1;1;2;1;2;2;2;1;2;1
7336474;1;3;1;2;2;2;1;2;2;1;1;2;1;2;2;2;1;2;1
7336479;1;3;1;1;2;1;1;2;2;1;1;2;2;2;2;2;2;2;1
7336480;1;3;1;1;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7336482;1;3;1;2;2;1;1;2;2;1;1;2;1;2;2;2;1;2;1
7336487;1;3;1;1;2;1;1;2;2;2;1;1;1;2;1;2;1;2;1
7336495;1;3;1;1;2;1;1;2;2;1;1;2;1;2;2;2;1;2;1
7336495;1;4;1;1;2;1;1;2;2;1;1;2;1;2;2;2;1;2;1
7336497;1;2;1;2;2;1;1;2;2;1;1;2;1;2;2;2;1;2;1
7336510;1;3;1;1;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7336515;1;4;1;1;2;1;1;2;2;1;1;1;1;2;2;2;1;2;1
7336516;1;2;1;1;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7336521;1;3;1;1;2;1;1;2;2;1;2;2;1;2;2;2;1;2;1
7336521;1;4;1;1;2;1;1;2;2;1;2;2;1;2;2;2;1;2;1
7336527;1;4;1;1;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7336528;1;2;1;1;2;2;1;2;2;2;1;2;1;2;2;2;1;2;1
7336530;1;3;2; ; ; ; ; ; ;1;1;2;2;2;2;2;1;2;1
7336531;1;3;1;1;2;1;1;2;2;1;1;2;1;2;1;2;1;2;1
7336531;1;4;1;1;2;2;1;2;2;1;1;2;1;2;1;2;1;2;1
7336532;1;3;1;1;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7336532;1;4;1;1;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7336533;1;3;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7336535;1;3;1;1;2;1;1;2;2;1;1;2;1;2;2;2;1;2;1
7336535;1;4;1;1;2;2;1;2;2;1;1;2;1;2;2;2;1;2;1
7336536;1;3;1;1;2;1;1;2;2;1;1;2;2;2;2;2;1;2;1
7336537;1;3;1;1;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1
7336537;1;4;1;1;2;2;1;2;2;2;2;1;2;2;2;2;1;2;1
7336544;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1
7336544;1;3;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1
7336548;1;4;2; ; ; ; ; ; ;1;1;2;2;2;2;2;1;2;1
7336548;1;5;1;2;2;2;1;2;1;1;1;2;2;2;2;2;1;2;1
7336548;1;6;2; ; ; ; ; ; ;1;1;2;2;2;2;2;1;2;1
7336549;1;3;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7336549;1;4;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7336550;1;4;1;2;2;1;1;2;2;1;1;2;1;2;2;2;1;2;1
7336553;1;3;2; ; ; ; ; ; ;2;1;2;2;2;2;2;1;2;1
7336553;1;4;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1
7336554;1;6;2; ; ; ; ; ; ;1;1;2;2;2;2;2;1;2;1
7336555;1;3;1;2;2;1;1;2;2;1;1;2;1;2;2;2;1;2;1
7336558;1;3;1;2;2;2;1;2;1;2;1;2;2;2;2;2;1;2;1
